city,date,fare,ride_id,driver_count,type
Taylorhaven,4/2/2019 9:17,47.07,8570000000000.0,1,Rural
South Jennifer,3/11/2019 0:51,49.82,1150000000000.0,7,Rural
Harringtonfort,2/26/2019 7:03,54.66,9200000000000.0,4,Rural
Newtonview,4/1/2019 13:39,26.73,3720000000000.0,1,Rural
Michaelberg,3/10/2019 10:05,56.48,3760000000000.0,6,Rural
Penaborough,1/22/2019 15:36,10.11,4130000000000.0,6,Rural
Lake Latoyabury,4/14/2019 7:06,11.94,2040000000000.0,2,Rural
North Jaime,4/27/2019 17:58,14.01,2160000000000.0,1,Rural
West Heather,2/4/2019 16:29,13.97,7120000000000.0,4,Rural
West Heather,4/18/2019 19:33,46.6,3670000000000.0,4,Rural
West Heather,3/2/2019 21:04,20.99,5770000000000.0,4,Rural
South Saramouth,1/28/2019 15:55,31.25,7120000000000.0,7,Rural
West Heather,3/6/2019 20:06,48.11,2570000000000.0,4,Rural
Garzaport,5/6/2019 16:57,18.9,8830000000000.0,7,Rural
South Saramouth,3/27/2019 21:07,11.87,170000000000.0,7,Rural
Randallchester,4/7/2019 23:42,10.79,1620000000000.0,9,Rural
Harringtonfort,1/9/2019 15:30,31.84,3730000000000.0,4,Rural
South Saramouth,4/12/2019 18:11,57.23,5080000000000.0,7,Rural
North Holly,1/3/2019 19:51,19.9,5560000000000.0,8,Rural
New Ryantown,5/5/2019 19:29,26.53,2300000000000.0,2,Rural
West Heather,2/2/2019 6:28,53.07,2460000000000.0,4,Rural
Lake Latoyabury,2/25/2019 4:10,16.18,8490000000000.0,2,Rural
South Marychester,1/19/2019 11:40,49.44,90058815985.0,1,Rural
Jessicaport,1/31/2019 17:57,58.29,623000000000.0,1,Rural
Michaelberg,3/22/2019 22:20,38.3,8030000000000.0,6,Rural
North Holly,4/18/2019 19:26,30.94,3440000000000.0,8,Rural
Michaelberg,3/13/2019 14:40,37.72,8840000000000.0,6,Rural
Lake Jamie,2/25/2019 23:46,28.65,5820000000000.0,4,Rural
Lake Jamie,4/19/2019 4:32,16.29,3520000000000.0,4,Rural
North Holly,3/18/2019 10:38,40.34,3790000000000.0,8,Rural
Michaelberg,1/27/2019 18:43,38.42,863000000000.0,6,Rural
Lake Jamie,4/29/2019 1:58,54.22,2490000000000.0,4,Rural
Bradshawfurt,1/30/2019 10:55,51.39,1330000000000.0,7,Rural
Michaelberg,4/29/2019 17:04,13.38,8550000000000.0,6,Rural
Lake Latoyabury,1/30/2019 0:05,20.76,9020000000000.0,2,Rural
North Jaime,2/10/2019 21:03,11.11,2780000000000.0,1,Rural
West Heather,5/7/2019 19:22,44.94,4260000000000.0,4,Rural
Newtonview,4/25/2019 10:20,55.84,9990000000000.0,1,Rural
